Date,Version,NumberOfStudents,Better_roll,Worse_roll,Ticks,End_knowledge,Baseline.attention,ID,Knowledge_percent
2021-05-19,161245-16.csv,20,0.9,1.1,11490,9368.5,0.8673651861175572,235,0.8507537232110425
2021-05-19,161245-16.csv,20,0.9,1.1,11490,9930,0.9063322948805254,232,0.9017435524881947
2021-05-19,161245-16.csv,20,0.9,1.1,11490,8227,0.7756623147479448,233,0.7470940791863422
2021-05-19,161245-16.csv,20,0.9,1.1,11490,9376,0.8752815186645362,216,0.8514347984017435
2021-05-19,161245-16.csv,20,0.9,1.1,11490,5961,0.5845523596208673,221,0.5413185615691972
2021-05-19,161245-16.csv,20,0.9,1.1,11490,8171.5,0.7859658004745527,229,0.7420541227751544
2021-05-19,161245-16.csv,20,0.9,1.1,11490,9855,0.9033227576410421,234,0.8949328005811842
2021-05-19,161245-16.csv,20,0.9,1.1,11490,9093.5,0.856141922225541,217,0.8257809662186706
2021-05-19,161245-16.csv,20,0.9,1.1,11490,9913.5,0.9050835660954109,224,0.9002451870686524
2021-05-19,161245-16.csv,20,0.9,1.1,11490,8741.5,0.8105490514209907,220,0.7938158372684344
2021-05-19,161245-16.csv,20,0.9,1.1,11490,5246,0.5296753356899875,226,0.47638939338903014
2021-05-19,161245-16.csv,20,0.9,1.1,11490,6228.5,0.6057033148828117,228,0.5656102433708682
2021-05-19,161245-16.csv,20,0.9,1.1,11490,7388.5,0.6994496526499276,227,0.6709498728659644
2021-05-19,161245-16.csv,20,0.9,1.1,11490,9784.5,0.9055563826317513,218,0.8885306937885943
2021-05-19,161245-16.csv,20,0.9,1.1,11490,10143.5,0.9321055739529267,230,0.9211314929168181
2021-05-19,161245-16.csv,20,0.9,1.1,11490,9745.5,0.9041220146733766,222,0.8849891027969488
2021-05-19,161245-16.csv,20,0.9,1.1,11490,7295.5,0.7075053572175494,223,0.6625045405012714
2021-05-19,161245-2.csv,20,0.9,1.1,11490,7297.5,0.690345145824349,255,0.6626861605521249
2021-05-19,161245-2.csv,20,0.9,1.1,11490,9469.5,0.8806909041617925,253,0.85992553577915
2021-05-19,161245-2.csv,20,0.9,1.1,11490,9285.5,0.8640115271854827,250,0.8432164911006175
2021-05-19,161245-2.csv,20,0.9,1.1,11490,8904.5,0.8163914447517175,246,0.808617871413004
